specobjid,z,oiii_5007_flux,oiii_sigma,oi_6300_flux,h_beta_flux,h_alpha_flux,h_alpha_eqw,sii_6717_flux,sii_6731_flux,nii_6584_flux,oiii_hbeta_ratio,nii_halpha_ratio,w1,w2,w3,w1_w2,w2_w3,log_nii,log_oiii,BPT class,abs_h_alpha_eqw,WHAN class,WISE class,AGN in all,n_e,log_MBH,mbh_bin
309644771536693248,0.05151358,98.88282,45.98249,5.56166,67.21355,179.8978,-20.41681,45.27042,31.96341,29.91287,1.471174,0.166277,15.245,15.003,12.098,0.2419996,2.905001,-0.7791678197154924,0.16766404102861582,Star-forming,20.41681,Star-forming,Other,False,21.31979866620467,5.563481207416816,"(5.5, 6.0]"
309645596170414080,0.08623032,28.91796,92.76572,12.05745,63.9893,250.7644,-16.36414,55.29694,42.43782,141.3794,0.4519187,0.5637939,13.998,13.79,11.184,0.2080002,2.606,-0.24887962731271576,-0.34493968757169047,Composite,16.36414,Seyfert,Other,False,105.62392242972884,6.788757246612521,"(6.5, 7.0]"
309648070071576576,0.05221032,51.19289,36.58788,6.660325,36.38043,120.3076,-17.4401,30.44956,18.41842,24.48296,1.407155,0.2035031,14.735,14.501,11.462,0.2339993,3.039001,-0.6914289707009748,0.14834193818606398,Star-forming,17.4401,Star-forming,Other,False,-104.40999584411836,5.164475146460642,"(5.0, 5.5]"
309648619827390464,0.03781608,84.53747,39.89406,7.107374,51.72771,169.2585,-24.86991,36.69762,24.679,23.97222,1.634278,0.1416309,15.246,15.106,12.622,0.1400003,2.484,-0.8488419850962632,0.21332593444647469,Star-forming,24.86991,Star-forming,Other,False,-22.09938485636003,5.315510528189634,"(5.0, 5.5]"
309650269094832128,0.08143172,22.26672,64.11211,9.977605,41.24067,196.6559,-25.95309,41.66897,38.26843,102.4879,0.5399213,0.5211536,14.744,14.291,9.561,0.4530001,4.73,-0.28303425788846287,-0.2676695391892582,Composite,25.95309,Seyfert,Other,False,344.3261050779019,6.143758499745876,"(6.0, 6.5]"
309651918362273792,0.01620855,776.5083,32.22508,27.56796,249.4688,744.3932,-41.96885,96.94077,72.63873,49.7374,3.112647,0.06681602,14.881,14.81,12.219,0.07099915,2.591001,-1.1751193973527378,0.49312987087690435,Star-forming,41.96885,Star-forming,Other,False,80.02532070162039,4.942799314232494,"(4.5, 5.0]"
309654117385529344,0.1279711,70.67556,113.8296,12.63494,32.16771,126.159,-11.29293,34.13272,28.84591,75.04736,2.197096,0.5948632,14.311,14.117,10.655,0.1940002,3.462,-0.22558289698740994,0.3418490334154569,Seyfert,11.29293,Seyfert,Other,False,222.32252217419747,7.146005360550957,"(7.0, 7.5]"
309655216897157120,0.08137379,216.8887,59.93512,20.83331,145.1172,525.5483,-102.3202,107.1696,67.02043,90.91419,1.494576,0.1729892,15.17,14.925,10.609,0.2449999,4.316,-0.761981009742971,0.17451800404670412,Star-forming,102.3202,Star-forming,Other,False,-80.16658789646321,6.026138561792205,"(6.0, 6.5]"
309656041530877952,0.06744873,560.6518,54.564,15.90298,172.2219,539.7371,-64.86988,64.62843,50.36194,67.43446,3.255404,0.1249395,14.647,14.619,12.337,0.02799988,2.282001,-0.9033002364056483,0.5126048927761432,Star-forming,64.86988,Star-forming,Other,False,122.59763419479891,5.862222342446784,"(5.5, 6.0]"
309657415920412672,0.08688207,13.76013,59.07454,6.618334,44.4521,181.5313,-12.07206,31.8197,25.59477,85.83025,0.3095497,0.4728124,13.953,13.758,10.301,0.1949997,3.457001,-0.3253111421501554,-0.5092696125472408,Star-forming,12.07206,Seyfert,Other,False,159.6046743287888,6.000888818663183,"(6.0, 6.5]"
309659065187854336,0.01844927,77.88943,38.97784,11.27464,76.20296,219.3083,-19.09641,54.85591,41.15571,46.24062,1.022131,0.2108476,15.149,15.731,12.084,-0.5819998,3.647,-0.6760313380339347,0.009506560114931163,Star-forming,19.09641,Star-forming,Other,False,81.33806752194056,5.2749468469641725,"(5.0, 5.5]"
309659340065761280,0.2297671,11.03775,182.175,10.00889,36.98747,219.6304,-16.36576,30.74802,19.19508,146.9113,0.2984187,0.6689024,13.669,13.118,9.69,0.5509996,3.428,-0.17463724581013138,-0.5251739658764768,Composite,16.36576,Seyfert,Other,False,-81.4802988981565,7.967024305782056,"(7.5, 8.0]"
309660439577389056,0.150701,28.87655,65.73376,11.84612,78.89651,341.5246,-44.54302,57.87515,44.32933,109.5685,0.3660054,0.3208216,14.841,14.427,10.528,0.4139996,3.899,-0.4937363995991829,-0.43651250702935473,Star-forming,44.54302,Star-forming,Other,False,103.47660443206848,6.187369086232785,"(6.0, 6.5]"
309662363722737664,0.08479204,22.15897,89.9855,19.96483,123.2047,746.5615,-34.83987,96.31447,72.44741,327.9934,0.1798549,0.4393387,13.213,12.836,8.718,0.3769999,4.118,-0.35720053937938545,-0.7450777256854886,Star-forming,34.83987,Seyfert,Other,False,84.0577552985416,6.735633004656492,"(6.5, 7.0]"
309663463234365440,0.1158864,31.57177,36.80091,7.195844,62.95492,232.4185,-35.51789,46.49342,30.20729,74.11016,0.501498,0.3188651,14.995,14.606,10.869,0.3889999,3.737,-0.49639301197953495,-0.2997307946289984,Star-forming,35.51789,Star-forming,Other,False,-50.58274382807735,5.174610820140476,"(5.0, 5.5]"
309664012990179328,0.0725163,16.62799,184.3717,13.31009,23.40888,122.2581,-12.73408,31.93549,21.80506,69.84927,0.7103284,0.5713263,14.101,13.754,10.093,0.3470001,3.660999,-0.24311578349769455,-0.14854082123288997,Composite,12.73408,Seyfert,Other,False,-8.977316458317743,7.98795034310331,"(7.5, 8.0]"
309664287868086272,0.1149735,50.32706,147.506,11.47794,79.17403,380.8466,-29.79352,69.22199,47.62257,144.8603,0.6356511,0.3803639,13.798,13.489,9.81,0.309,3.679,-0.41980070828238175,-0.1967811971223425,Star-forming,29.79352,Star-forming,Other,False,-2.3026009039697954,7.598474355838585,"(7.5, 8.0]"
309664837623900160,0.08137863,10.11083,56.60243,6.653938,22.92186,123.1288,-15.81348,27.02716,20.58203,51.15723,0.4410999,0.4154773,13.811,13.544,9.905,0.2670002,3.639,-0.3814526993264362,-0.3554630406787523,Star-forming,15.81348,Seyfert,Other,False,97.2027501339329,5.926256424129349,"(5.5, 6.0]"
309668685914597376,0.04016168,33.39867,163.6872,19.7489,111.3036,753.4958,-20.52503,131.6326,101.3841,394.5182,0.3000681,0.5235838,12.406,12.207,8.607,0.1990004,3.599999,-0.28101379924780606,-0.5227801716206326,Composite,20.52503,Seyfert,Other,False,109.55896790915895,7.780198591070071,"(7.5, 8.0]"
309671434693666816,0.1125908,27.72973,131.3104,15.14465,61.96881,326.8466,-15.52888,52.13369,44.25747,194.4966,0.4474789,0.59507,13.471,13.188,9.82,0.283,3.368,-0.22543194380825368,-0.3492274381796021,Composite,15.52888,Seyfert,Other,False,228.36947586142318,7.39542189707706,"(7.0, 7.5]"
309671709571573760,0.04922131,6.905982,22.14473,5.444652,15.56752,63.185,-10.76172,15.62206,8.913882,21.5869,0.4436148,0.341646,14.885,14.518,11.321,0.3670006,3.197,-0.46642365964229515,-0.35299397322821574,Star-forming,10.76172,Star-forming,Other,False,-143.71565246519103,4.28784638326158,"(4.0, 4.5]"
309672534205294592,0.03899567,36.79355,100.4831,18.86762,25.83077,96.66415,-2.048771,33.59291,30.22404,36.65773,1.424408,0.3792278,13.05,13.069,12.305,-0.01900005,0.7639999,-0.4210998334013367,0.15363440416684573,Composite,2.048771,RG,Other,False,312.03434513206776,6.928273377935076,"(6.5, 7.0]"
309672809083201536,0.08583559,15.44323,80.88657,8.064009,66.15734,353.5657,-27.53867,49.64888,37.17079,121.9493,0.2334318,0.3449128,13.701,13.423,9.526,0.2779999,3.897,-0.4622906883052155,-0.6318399810936158,Star-forming,27.53867,Star-forming,Other,False,79.13710443080124,6.549522623910834,"(6.5, 7.0]"
309673083961108480,0.1291119,16.12106,73.42973,7.759368,53.75588,262.3591,-30.97623,42.27871,36.4516,110.1311,0.2998938,0.4197724,14.27,13.913,10.066,0.3570004,3.847,-0.37698611964058476,-0.5230325127453788,Star-forming,30.97623,Seyfert,Other,False,249.63386628635863,6.3806645813233205,"(6.0, 6.5]"
309676107618084864,0.04655844,393.6738,51.65396,63.33679,579.4844,2026.191,-76.05102,385.9605,292.663,603.8924,0.6793519,0.2980431,13.203,12.946,8.613,0.257,4.333,-0.5257209280757799,-0.1679052056321399,Star-forming,76.05102,Star-forming,Other,False,92.59499537223071,5.766535977432357,"(5.5, 6.0]"
309677756885526528,0.08454167,33.64251,205.933,27.8737,66.3017,343.1675,-9.472325,82.94385,59.05321,247.8399,0.5074156,0.7222126,12.656,12.493,9.422,0.1630001,3.071,-0.1413349389738039,-0.294636184946824,Composite,9.472325,Seyfert,Other,False,29.155559500011737,8.181037721459601,"(8.0, 8.5]"
309679681030875136,0.08705121,47.51753,94.56648,14.77738,92.04451,408.7581,-32.52556,76.90574,60.62432,133.9282,0.5162451,0.3276466,14.19,13.918,10.056,0.2719994,3.862,-0.48459433437318605,-0.28714405747222166,Star-forming,32.52556,Star-forming,Other,False,135.77832349588803,6.822323057164966,"(6.5, 7.0]"
309680505664595968,0.03869415,55.18372,45.1576,11.06002,59.39381,241.3703,-27.17174,57.36547,39.92611,52.57009,0.9291156,0.2177985,14.66,14.575,11.129,0.08500004,3.446,-0.6619451155993721,-0.0319302479883008,Star-forming,27.17174,Star-forming,Other,False,8.116009802961605,5.531877443799677,"(5.5, 6.0]"
309682429809944576,0.08506283,10.85376,52.56086,7.554994,58.15562,236.9246,-28.80977,36.96754,26.29264,81.48486,0.186633,0.3439273,14.634,14.578,11.008,0.05599976,3.57,-0.46353334971219495,-0.7290115628897433,Star-forming,28.80977,Star-forming,Other,False,28.18440514314778,5.796922516799921,"(5.5, 6.0]"
309683529321572352,0.1602088,84.73241,105.9782,18.48434,113.5195,535.8436,-36.62577,78.41338,58.03884,212.5206,0.7464132,0.3966094,14.049,13.616,9.507,0.4329996,4.109,-0.401636996838352,-0.12702068888043275,Star-forming,36.62577,Star-forming,Other,False,67.34487800088809,7.021229903856943,"(7.0, 7.5]"
309684353955293184,0.1066423,35.18815,71.54452,12.80409,160.713,609.1802,-51.78212,97.91151,71.88726,233.6958,0.2189502,0.3836235,14.605,14.238,10.424,0.3669996,3.814,-0.4160947966845822,-0.6596546537654994,Star-forming,51.78212,Star-forming,Other,False,59.16191607470203,6.335256442099062,"(6.0, 6.5]"
309688202245990400,0.02626263,58.1656,31.87728,5.214447,35.33069,112.4195,-24.12467,21.10808,16.24132,11.35828,1.646319,0.1010348,15.627,15.222,12.267,0.4049997,2.955,-0.995529013891959,0.21651399036393174,Star-forming,24.12467,Star-forming,Other,False,108.45797407137258,4.923854071213447,"(4.5, 5.0]"
309688752001804288,0.03826432,40.29336,51.23984,21.1264,156.3878,776.1882,-29.67314,131.732,94.68962,277.8596,0.2576503,0.3579797,12.685,12.503,8.54,0.1820002,3.963,-0.446141600249835,-0.5889693475236178,Star-forming,29.67314,Star-forming,Other,False,38.29361343191753,5.75248263256894,"(5.5, 6.0]"
309689026879711232,0.1286687,16.07058,168.8055,6.959482,56.55532,226.4035,-18.48638,39.65458,32.33281,86.69879,0.2841568,0.3829393,14.517,14.308,11.153,0.2090006,3.155,-0.41687006092496925,-0.546441946632656,Star-forming,18.48638,Star-forming,Other,False,176.19168050496376,7.8339535198816,"(7.5, 8.0]"
309689301757618176,0.02632784,38.45209,45.92429,6.289124,61.9657,181.1087,-14.54719,45.78144,28.44425,50.46539,0.6205383,0.278647,14.192,14.072,10.881,0.1200008,3.191,-0.5549456283316615,-0.20723140841934945,Star-forming,14.54719,Star-forming,Other,False,-85.02117745393427,5.561270069397487,"(5.5, 6.0]"
309690126391339008,0.1922801,8.434608,183.5071,8.869594,32.72646,211.7388,-17.32644,25.79313,22.1339,101.3269,0.2577305,0.4785466,13.991,13.51,9.749,0.4809999,3.761001,-0.32007576501890594,-0.5888341837079313,Star-forming,17.32644,Seyfert,Other,False,243.10623673739246,7.979743962982251,"(7.5, 8.0]"
309690676147152896,0.03910061,20.24335,70.12897,7.195482,59.96932,250.1389,-26.69995,58.64154,39.88501,75.00826,0.3375618,0.2998665,14.656,14.531,10.852,0.125,3.679,-0.523072049338128,-0.4716467059678141,Star-forming,26.69995,Star-forming,Other,False,-12.353872597756878,6.3003672080965405,"(6.0, 6.5]"
309691775658780672,0.1116962,13.13701,75.98346,5.942442,49.40277,224.0136,-20.66072,42.98368,29.37279,96.56429,0.2659166,0.4310645,14.421,14.116,10.436,0.3049994,3.68,-0.3654577416762364,-0.5752545507339731,Star-forming,20.66072,Seyfert,Other,False,-8.254607760949996,6.440350061949289,"(6.0, 6.5]"
309692325414594560,0.03971817,36.76651,64.05343,15.53926,204.0573,836.8882,-48.42696,128.5366,88.93427,313.6341,0.1801774,0.3747622,13.665,13.384,9.398,0.2810001,3.986,-0.4262442202370241,-0.744299684338232,Star-forming,48.42696,Star-forming,Other,False,2.78514629295104,6.142159828278418,"(6.0, 6.5]"
309693424926222336,0.0602834,44.89536,84.12106,6.73253,39.19757,194.7234,-13.88701,30.22676,19.23882,90.85291,1.145361,0.4665742,14.295,14.158,11.266,0.1370001,2.892,-0.33107927991736563,0.05894239112831881,Composite,13.88701,Seyfert,Other,False,-66.76486348841527,6.617976458340096,"(6.5, 7.0]"
309694249559943168,0.08592108,16.94758,63.15871,7.741754,34.87796,144.7533,-22.73865,32.69827,22.27035,49.11376,0.485911,0.3392929,14.916,14.754,11.296,0.1620007,3.458,-0.46942522825079636,-0.31344326931479327,Star-forming,22.73865,Star-forming,Other,False,-11.154410247573141,6.117601086758532,"(6.0, 6.5]"
309694524437850112,0.01873406,532.3683,43.79023,22.08554,476.7733,1586.298,-88.73488,211.0808,150.2468,277.9699,1.116607,0.1752318,13.733,13.627,9.897,0.1059999,3.73,-0.756387077897846,0.047900346111441096,Star-forming,88.73488,Star-forming,Other,False,28.931341425895436,5.478195866950673,"(5.0, 5.5]"
309694799315757056,0.03910941,80.11001,123.9486,20.09785,153.5979,569.7451,-6.714083,189.2198,129.5928,336.8308,0.5215566,0.5911956,12.038,11.981,9.175,0.05700016,2.806,-0.22826880685753262,-0.28269855447840375,Composite,6.714083,Seyfert,Other,False,-6.2849409031654355,7.294690753039854,"(7.0, 7.5]"
309695898827384832,0.1273446,55.11606,86.82841,18.83328,109.759,522.7598,-50.42452,106.5452,73.31917,152.0031,0.5021554,0.2907704,14.419,14.155,9.863,0.2639999,4.292,-0.5364498061037775,-0.299161862698446,Star-forming,50.42452,Star-forming,Other,False,-2.0674496275313095,6.673280047613536,"(6.5, 7.0]"
309696723461105664,0.1161265,21.15198,180.604,9.729331,27.68339,152.6416,-7.753076,31.73239,28.62939,101.2813,0.7640676,0.6635236,13.53,13.264,10.053,0.2659998,3.210999,-0.17814362567445463,-0.11686821602088447,Composite,7.753076,Seyfert,Other,False,316.30505777184067,7.951903423912199,"(7.5, 8.0]"
309698097850640384,0.1067032,222.463,139.6601,34.15618,191.2365,816.6388,-46.07128,135.1958,115.0331,494.0532,1.163287,0.6049838,14.04,13.721,9.76,0.3190002,3.960999,-0.2182562545455539,0.0656868747795845,Composite,46.07128,Seyfert,Other,False,231.45911999595927,7.503050259085936,"(7.5, 8.0]"
309698372728547328,0.08539017,98.17214,191.5387,25.53643,94.19336,458.513,-27.08146,84.48952,69.07595,309.0193,1.042241,0.6739597,13.859,13.572,9.718,0.2870007,3.853999,-0.17136607170041585,0.017968153577933785,Composite,27.08146,Seyfert,Other,False,179.5511137850521,8.054530690046215,"(8.0, 8.5]"
309701396385523712,0.1436868,155.8936,76.92108,19.42065,156.5486,561.3403,-100.1266,97.84309,70.40829,164.1799,0.9958164,0.2924784,15.587,15.328,10.988,0.2589998,4.34,-0.5339062017431433,-0.001820725649579556,Star-forming,100.1266,Star-forming,Other,False,39.36648653529086,6.4617618179443195,"(6.0, 6.5]"
309701671263430656,0.1072736,89.33723,66.96255,18.59822,178.2692,618.124,-59.57532,107.7685,78.56065,189.2905,0.5011366,0.3062338,14.665,14.407,10.372,0.2580004,4.035,-0.5139468765268301,-0.3000438778450717,Star-forming,59.57532,Star-forming,Other,False,52.029524406921084,6.219703991754671,"(6.0, 6.5]"
309703045652965376,0.1325367,24.96494,85.39392,6.876987,58.83194,208.9123,-25.05564,28.32746,29.61873,80.22031,0.4243433,0.3839903,14.626,14.506,10.979,0.1200008,3.526999,-0.4156797462305996,-0.372282650553429,Star-forming,25.05564,Star-forming,Other,False,589.4602407308801,6.644195757484839,"(6.5, 7.0]"
309703870286686208,0.09595962,24.65655,71.97574,5.812341,33.90798,124.7177,-19.69768,29.79041,20.88376,34.46223,0.7271608,0.2763218,15.22,14.761,11.246,0.4590006,3.514999,-0.5585848507106014,-0.1383695412307521,Star-forming,19.69768,Star-forming,Other,False,14.694230585580437,6.345747694842928,"(6.0, 6.5]"
309704969798313984,0.1321922,84.95137,96.05016,15.04637,144.0196,523.2609,-75.42709,91.13275,67.92036,173.879,0.5898597,0.3322988,14.891,14.766,10.448,0.125,4.318,-0.47847122704605355,-0.2292512743944892,Star-forming,75.42709,Star-forming,Other,False,74.43318401732505,6.849501749861489,"(6.5, 7.0]"
309706344187848704,0.139442,14.19661,95.83646,6.183836,23.60928,108.4345,-20.67262,28.98504,17.94608,44.44627,0.6013148,0.4098904,15.115,14.832,11.029,0.283,3.802999,-0.38733225312982517,-0.2208981068492761,Star-forming,20.67262,Seyfert,Other,False,-87.58745885577962,6.845613086316398,"(6.5, 7.0]"
309709092966918144,0.1382948,39.17564,115.5366,12.7603,74.75848,297.8697,-27.43955,55.15701,34.71589,126.267,0.5240294,0.4239002,14.521,14.191,10.477,0.3299999,3.714,-0.37273637852761315,-0.28064434679568584,Star-forming,27.43955,Seyfert,Other,False,-75.32394425574604,7.171992141159211,"(7.0, 7.5]"
309709367844825088,0.1131658,55.69564,146.7065,16.85469,16.89686,73.84521,-4.68585,32.44706,25.03201,43.08674,3.296213,0.5834737,14.104,13.78,12.387,0.3240004,1.393,-0.23397871494387498,0.5180152678720962,Seyfert,4.68585,Weak AGN,Other,False,111.37585805712929,7.588985829296286,"(7.5, 8.0]"
309713765891336192,0.02828352,527.6455,40.02179,20.33674,207.4718,700.4821,-49.14561,102.5723,70.97884,62.91827,2.543216,0.08982138,14.704,14.675,11.975,0.02900028,2.7,-1.046620276797452,0.4053832471691624,Star-forming,49.14561,Star-forming,Other,False,2.901915682633412,5.32109138293291,"(5.0, 5.5]"
309714865402963968,0.07202574,15.62561,159.2953,13.80998,17.4425,119.1112,-8.246644,25.84296,19.53346,82.46672,0.8958352,0.6923507,13.196,12.938,9.518,0.2580004,3.42,-0.15967386436717074,-0.04777187684844167,Composite,8.246644,Seyfert,Other,False,89.18692541601095,7.732715325285104,"(7.5, 8.0]"
309715964914591744,0.07277004,24.2531,65.38766,10.39051,76.85206,389.6876,-25.90267,65.00938,51.70926,122.6757,0.3155817,0.3148053,13.686,13.463,9.366,0.2229996,4.097,-0.5019579645551014,-0.5008881886674569,Star-forming,25.90267,Star-forming,Other,False,146.2673210263583,6.178152516271235,"(6.0, 6.5]"
309716514670405632,0.06573834,101.5062,56.23429,13.34582,87.37702,352.2397,-44.51067,75.72784,52.03394,63.39576,1.161703,0.179979,14.968,14.783,11.414,0.1850004,3.369,-0.7447781655420944,0.0650951108874643,Star-forming,44.51067,Star-forming,Other,False,-3.401305572023552,5.9148643066310305,"(5.5, 6.0]"
309718163937847296,0.06515635,27.81176,119.4874,11.80919,27.88628,116.3757,-5.291231,37.00025,25.55197,86.81948,0.9973277,0.7460278,13.915,13.899,10.649,0.01599979,3.25,-0.12724498866453948,-0.0011621186012602811,Composite,5.291231,Weak AGN,Other,False,1.087238807364371,7.2306943042555325,"(7.0, 7.5]"
309719263449475072,0.05999361,15.33369,94.69383,9.058483,75.99622,412.7719,-27.60046,66.29456,50.14061,165.3779,0.2017691,0.4006519,13.446,13.344,9.632,0.1020002,3.712,-0.3972327933758124,-0.6951453431884079,Star-forming,27.60046,Seyfert,Other,False,89.85994002324512,6.8246725808520265,"(6.5, 7.0]"
309726135397148672,0.1506836,7.432331,31.98035,7.866707,36.76763,171.7459,-16.88938,24.1223,17.01636,69.69029,0.2021433,0.4057756,14.373,13.93,10.564,0.4429998,3.366,-0.39171407140802944,-0.6943406486971144,Star-forming,16.88938,Seyfert,Other,False,20.481734869673414,4.9294899314828875,"(4.5, 5.0]"
309726960030869504,0.08081834,30.93898,56.14216,9.290575,74.07703,295.023,-34.39356,59.90218,44.98667,89.47171,0.4176596,0.3032703,14.714,14.557,10.904,0.1569996,3.653,-0.5181701191244995,-0.3791775317868899,Star-forming,34.39356,Star-forming,Other,False,82.38727084674368,5.912001670028437,"(5.5, 6.0]"
309727234908776448,0.125153,16.66328,90.85462,9.561012,79.00088,421.3306,-41.90394,55.46108,35.66734,140.226,0.2109252,0.3328172,14.137,13.721,9.81,0.4160004,3.910999,-0.47779423745323674,-0.6758715304210399,Star-forming,41.90394,Star-forming,Other,False,-58.695117838721245,6.752414422890358,"(6.5, 7.0]"
309731358077380608,0.1646835,133.1913,189.5337,16.52461,42.19499,169.064,-17.06621,39.17408,33.92752,150.1231,3.156567,0.887966,14.08,13.852,10.792,0.2279997,3.06,-0.051603662932068556,0.49921501191823625,Seyfert,17.06621,Seyfert,Other,False,255.96086481363386,8.036158909485774,"(8.0, 8.5]"
309732457589008384,0.1325456,160.56,67.87294,21.20171,206.0536,821.4001,-83.89274,120.6527,87.46511,272.7899,0.7792146,0.3321035,14.949,14.711,10.448,0.2379999,4.263,-0.4787265473986731,-0.1083429187577351,Star-forming,83.89274,Star-forming,Other,False,46.54830013790977,6.243279997060167,"(6.0, 6.5]"
