specobjid,class,subclass,w1mpro,w2mpro,w3mpro,w1_w2_color,w2_w3_color,fwhm_hbeta,fwhm_oiii,oiii_5007_flux,oiii_5007_flux_err,oiii_5007_eqw,h_beta_flux,h_beta_flux_err,h_beta_eqw,h_alpha_flux,h_alpha_flux_err,h_alpha_eqw,nii_6584_flux,nii_6584_flux_err,nii_6584_eqw,oiii_hbeta_ratio,nii_halpha_ratio
2817155293799016448,GALAXY,AGN BROADLINE,10.975,10.999,9.359,-0.02399921,1.639999,235.4522,250.1621,107.5427,10.82857,-0.6956391,121.8374,9.400957,-0.4556155,542.0471,16.78237,-3.154975,430.3494,16.37707,-2.474625,0.8826737,0.7939337
2813697604540459008,GALAXY,BROADLINE,10.229,10.196,9.083,0.03299999,1.113,113.8498,115.7382,148.7356,10.36188,-0.689319,120.2066,8.329564,-0.7528126,347.2112,13.1921,-1.988146,232.6358,13.55465,-1.307649,1.237334,0.6700124
369461783741622272,GALAXY,,11.609,11.722,11.093,-0.1129999,0.6289997,289.9942,268.4691,50.91447,4.093251,-0.7304927,34.54463,4.053351,-0.364897,85.2169,5.64572,-0.9342313,51.62276,4.764537,-0.5108129,1.473875,0.6057808
370520609647519744,GALAXY,BROADLINE,11.335,11.367,8.866,-0.03199959,2.500999,294.4784,310.7987,246.3916,11.67183,-1.661838,84.22272,9.025786,-0.3495374,385.5475,15.60835,-2.503276,458.694,15.97604,-2.815793,2.925477,1.189721
369360353793959936,GALAXY,BROADLINE,12.153,12.268,12.066,-0.1149998,0.2019997,335.0941,294.2329,68.7897,4.054638,-1.13787,28.71009,3.490846,-0.4109646,70.48476,4.606831,-1.026529,54.77916,4.228047,-0.8747702,2.396012,0.7771774
369455461549762560,GALAXY,BROADLINE,12.208,12.332,10.685,-0.1239996,1.646999,253.5909,187.5226,42.79592,3.335696,-0.6250789,19.54442,2.96475,-0.2733898,49.43196,3.769031,-0.8833459,34.58287,3.326279,-0.5674961,2.189675,0.6996054
614897516781004800,GALAXY,BROADLINE,11.803,11.875,11.352,-0.07199955,0.5229998,231.3238,272.9059,102.4244,7.533648,-1.124407,31.05786,6.030246,-0.204844,96.0279,8.490808,-0.858255,95.61901,8.456496,-0.8794741,3.297857,0.995742
609276809212618752,GALAXY,STARBURST,14.06,13.855,9.867,0.2050009,3.988,126.4275,119.0836,537.8494,4.097365,-18.79997,417.3955,3.177489,-14.0613,1508.548,7.87278,-73.43331,311.7314,2.304628,-15.21479,1.288584,0.2066433
609271861410293760,GALAXY,STARFORMING,12.582,12.465,9.053,0.1169996,3.412,339.0945,394.7262,70.26254,2.696149,-2.010027,201.9345,2.987208,-5.143974,854.0805,6.038965,-22.88347,405.7342,3.939336,-10.57859,0.3479471,0.4750538
621633396317120512,GALAXY,STARFORMING,11.824,11.737,7.972,0.08699989,3.765,186.5861,168.3325,70.0569,2.962384,-1.299485,236.4291,3.474313,-4.372107,923.4749,6.917922,-16.97094,402.5594,4.552309,-7.37637,0.2963125,0.4359181
621596012921776128,GALAXY,STARBURST,11.425,11.311,7.501,0.1140003,3.81,231.3303,248.4706,566.336,6.873991,-6.523816,861.8557,7.492502,-9.716168,4598.079,23.48132,-44.65845,2705.238,14.30111,-25.8929,0.6571123,0.5883409
621595463165962240,GALAXY,BROADLINE,11.405,11.433,9.92,-0.02799988,1.513,415.3984,375.6241,89.08842,6.358849,-0.695823,37.23289,5.543181,-0.1346127,198.7292,9.244511,-1.567647,332.4998,9.370063,-2.410923,2.392735,1.673131
621530317102016512,GALAXY,STARBURST,11.774,11.504,7.069,0.2700005,4.435,190.185,214.5534,162.6689,4.037615,-3.029956,821.5505,6.674278,-14.6699,4328.415,21.04099,-76.96606,1728.02,9.233834,-31.10427,0.1980023,0.3992271
621586392195033088,GALAXY,BROADLINE,11.965,12.053,10.482,-0.0880003,1.571,2.3548,133.9273,50.58302,3.006541,-0.9321161,20.28295,1.98685,-0.2797952,60.46059,2.219188,-0.8975682,54.2353,3.103724,-0.9174845,2.49387,0.8970356
620486880584034304,GALAXY,BROADLINE,11.6,11.676,10.9,-0.07599926,0.776,317.5588,284.308,83.72035,5.809384,-1.101717,56.97929,5.661163,-0.6828592,120.736,7.615317,-1.157393,187.0802,7.846349,-1.857689,1.469312,1.549497
621515198817134592,GALAXY,BROADLINE,11.051,11.031,8.413,0.0199995,2.618,257.3486,303.2484,82.0985,5.571841,-0.8407446,38.93745,4.714301,-0.1885945,139.2496,6.822361,-1.370793,221.4858,7.593648,-1.963289,2.108471,1.590567
892954939242866688,GALAXY,STARFORMING,12.462,12.373,8.966,0.08899975,3.407001,141.4452,140.2968,731.9827,8.417918,-10.19033,526.8243,6.443616,-7.140984,1779.992,13.21902,-35.60364,395.2498,5.046802,-7.899469,1.389425,0.2220515
893009090190534656,GALAXY,AGN BROADLINE,12.327,12.369,11.299,-0.04200077,1.070001,100.9545,149.5157,138.2802,4.952506,-2.013844,50.6273,3.435012,-0.5345969,164.1876,4.891407,-2.287184,78.28135,4.595936,-1.094576,2.731336,0.4767799
1375943465883428864,GALAXY,AGN,10.421,10.035,6.114,0.3859997,3.921,407.1039,397.3814,2183.46,25.85782,-13.75863,732.654,15.69523,-4.253948,3909.164,37.24656,-23.35915,3456.265,31.73715,-19.35694,2.980206,0.8841445
1863508990709753856,GALAXY,STARBURST,10.661,10.402,6.045,0.2589998,4.357,262.1102,296.0538,642.9219,13.53332,-4.142619,2184.1,20.75547,-13.17945,13121.21,82.791,-74.89487,7064.974,43.07296,-40.33752,0.2943648,0.5384391
1863540326791145472,GALAXY,STARFORMING,11.794,11.031,7.476,0.7629995,3.555,273.9065,237.2587,1719.03,16.74709,-19.79221,942.7699,12.60561,-10.66314,4338.363,30.58262,-56.22801,2433.037,17.06159,-28.95693,1.823382,0.5608191
2115598985434523648,GALAXY,STARBURST,9.699,9.312,5.016,0.3870001,4.296,85.55537,81.23878,3969.851,40.3701,-19.63906,5687.946,46.90277,-26.99844,20359.51,153.782,-131.9905,4030.301,35.33723,-27.65793,0.6979411,0.1979567
2383626653969442816,GALAXY,AGN,10.131,9.081,5.255,1.049999,3.826,337.4621,474.2997,4433.455,34.14847,-34.74799,569.2051,10.84045,-4.535793,2661.47,27.18819,-20.36178,1745.936,21.51038,-12.39204,7.788854,0.6560043
2811466145322788864,GALAXY,AGN BROADLINE,11.221,11.29,10.674,-0.06900024,0.6160002,380.3233,318.3176,161.2522,11.36072,-1.289732,120.6986,11.42362,-0.8584294,234.7891,15.43861,-1.549237,219.9978,13.99378,-1.511649,1.33599,0.9370018
3117763977677924352,GALAXY,BROADLINE,11.127,11.24,10.039,-0.1129999,1.201,294.4355,343.4069,110.6279,8.980727,-1.006208,53.06117,7.877617,-0.3891791,148.1966,12.38706,-1.217394,253.2597,13.33197,-1.882107,2.084912,1.708945
3118903071439087616,GALAXY,STARBURST,14.028,13.689,9.639,0.3389997,4.05,134.1854,123.7346,10957.91,64.68716,-204.4852,2728.549,19.74413,-49.54578,8754.15,54.92374,-262.0683,574.0336,5.417384,-17.64258,4.016023,0.06557274
3118861564875139072,GALAXY,STARBURST,12.622,12.484,8.539,0.1379995,3.945001,160.1048,193.217,240.6829,4.908908,-4.996879,794.4638,8.012039,-14.45017,2901.117,20.71178,-60.67975,1352.651,10.121,-28.00356,0.3029501,0.4662518
3119982517264869376,GALAXY,STARBURST,11.282,11.09,6.777,0.1919994,4.313,165.9477,170.9887,348.8607,6.983138,-4.306621,1051.751,10.33447,-12.40499,4677.088,32.00774,-56.31796,1923.482,15.28122,-23.40118,0.3316952,0.4112564
2811419141200701440,GALAXY,AGN BROADLINE,10.603,10.599,8.373,0.00399971,2.226,339.3675,405.0701,147.558,11.40027,-1.116877,104.3558,9.862594,-0.4968684,470.6015,18.81239,-2.826139,747.5219,20.44901,-4.151337,1.413989,1.588439
2808024949141301248,GALAXY,STARFORMING,9.618,9.426,5.343,0.1920004,4.083,186.7299,191.1817,1056.125,20.98259,-4.914573,547.9821,14.16848,-2.103667,2757.45,36.38517,-10.89027,1791.251,29.00412,-7.226255,1.927299,0.649604
624967395047401472,GALAXY,BROADLINE,11.872,11.91,11.083,-0.03800011,0.8269997,455.8033,351.8705,69.69997,5.269759,-0.9298974,45.12333,5.37572,-0.5113819,111.7822,7.222983,-1.330958,104.7248,6.239869,-1.314704,1.544655,0.9368646
624974541872982016,GALAXY,BROADLINE,11.762,11.752,10.48,0.01000023,1.272,398.557,382.028,67.83932,6.299186,-0.6830499,31.06418,5.581486,-0.3989303,87.20211,8.085941,-0.9625573,180.1397,8.468869,-1.796993,2.183844,2.065772
629436910653171712,GALAXY,,10.443,10.5,8.149,-0.05700016,2.351,215.623,203.9455,690.1848,14.18314,-3.431995,213.9388,15.11454,-1.044728,591.527,16.25727,-2.729872,451.8427,14.3288,-2.088285,3.226086,0.7638581
622779087550703616,GALAXY,AGN,10.502,10.467,8.112,0.03499985,2.355,120.6963,125.7197,561.1763,11.25312,-3.84417,176.9318,6.770444,-1.018448,704.627,13.42096,-4.204647,620.0989,17.64034,-4.078268,3.171709,0.8800386
622766443166984192,GALAXY,BROADLINE,10.867,10.932,9.837,-0.06500053,1.095,437.0825,471.9576,228.3233,13.30641,-1.297187,130.4644,12.88144,-0.6099208,352.1212,20.61952,-1.551631,332.0574,18.24706,-1.46141,1.750081,0.9430202
622786509254191104,GALAXY,STARBURST,13.299,13.16,9.72,0.1389999,3.44,95.32756,84.76586,7271.119,64.58867,-83.95686,1768.915,15.52523,-20.02183,4717.712,35.88542,-81.31027,338.3695,5.51185,-6.187191,4.110496,0.07172322
622786509254191104,GALAXY,STARBURST,13.263,13.203,9.684,0.05999947,3.519,95.32756,84.76586,7271.119,64.58867,-83.95686,1768.915,15.52523,-20.02183,4717.712,35.88542,-81.31027,338.3695,5.51185,-6.187191,4.110496,0.07172322
625000380396234752,GALAXY,STARFORMING,11.012,10.81,6.873,0.2019997,3.937,195.7844,279.3939,151.7438,7.324663,-1.074168,713.1404,9.089782,-4.569789,3564.81,24.66689,-23.39608,1704.94,15.46726,-11.27202,0.2127825,0.4782694
881742943541553152,GALAXY,STARBURST,10.822,10.048,5.239,0.7739992,4.809,259.5187,217.6292,2782.235,21.17973,-42.54182,2835.161,20.10844,-42.81807,15612.58,101.1583,-238.0633,6373.422,31.14813,-93.35497,0.9813321,0.4082237
884974133237016576,GALAXY,,10.785,10.851,10.043,-0.06599998,0.8079996,130.7085,133.1649,95.30748,9.45716,-0.6887614,61.70026,8.139001,-0.2531543,162.0215,12.23262,-0.8916469,180.162,12.88103,-1.010514,1.544685,1.111964
887294652846204928,GALAXY,STARBURST,9.674,9.34,5.163,0.3339996,4.177,227.672,276.679,247.0402,8.794761,-1.583535,1582.393,15.21137,-9.564627,7996.467,60.07956,-47.79094,4117.781,31.22255,-23.45164,0.1561181,0.51495
887264141398534144,GALAXY,BROADLINE,11.925,11.935,10.936,-0.01000023,0.9990005,345.2566,311.1638,59.13407,4.925484,-0.7868906,24.54325,4.60028,-0.2864763,115.2814,6.697361,-1.508825,153.4069,6.409053,-1.77499,2.409382,1.330716
887383163532240896,GALAXY,STARFORMING,11.316,11.291,8.265,0.02499962,3.026,205.7562,227.5657,75.92509,5.101024,-0.8220462,177.4989,5.05334,-1.60744,801.6859,10.53329,-7.169558,410.2394,8.294985,-3.781033,0.4277497,0.5117209
383973403150804992,GALAXY,STARFORMING,11.294,11.175,7.416,0.1189995,3.759,163.978,176.5439,124.5564,7.466159,-1.105871,809.8279,11.03908,-6.738638,3593.997,27.80362,-32.65168,1491.908,15.15351,-13.57274,0.153806,0.4151112
1464802700678948864,GALAXY,STARBURST,11.489,11.236,7.017,0.2530003,4.219,223.1557,286.3773,104.7954,5.374601,-1.297498,709.2227,7.870179,-7.876873,3745.274,22.36894,-42.03896,1788.393,12.40918,-20.10581,0.147761,0.4775065
1467108102926002176,GALAXY,STARFORMING,11.557,11.46,7.875,0.09700012,3.585,231.6072,254.773,175.2885,8.244754,-1.493333,654.1502,10.16373,-5.440423,3021.58,24.97514,-24.98778,1725.61,16.8212,-14.26542,0.2679637,0.5710953
2730317239138936832,GALAXY,,11.589,11.669,10.778,-0.07999992,0.8909998,324.6752,332.6106,57.81615,6.276357,-0.6286845,29.54529,5.674526,-0.277516,79.37659,8.021783,-0.7632884,106.1553,8.150808,-1.016968,1.956865,1.337363
399702743264028672,GALAXY,AGN,11.667,11.675,9.329,-0.008000374,2.346,269.9598,313.375,100.043,7.734797,-0.9633588,103.394,6.983674,-0.8270565,337.1686,10.84846,-3.062213,291.1169,10.31517,-2.540978,0.9675905,0.8634165
640704979820111872,GALAXY,STARFORMING,12.691,12.462,8.452,0.2290001,4.01,312.227,441.8643,47.88549,3.632066,-1.209449,382.542,5.033506,-7.531916,1360.418,8.805631,-41.55613,860.1495,6.136675,-24.47757,0.1251771,0.6322683
642961727805220864,GALAXY,BROADLINE,11.741,11.809,10.388,-0.06799984,1.421,282.1441,247.6401,60.33906,6.261205,-0.7393187,38.31512,5.376219,-0.3196785,132.6429,7.527198,-1.464723,139.7782,7.804549,-1.495522,1.574811,1.053794
644161295041456128,GALAXY,AGN BROADLINE,11.423,11.544,10.608,-0.1209993,0.9359999,304.5521,333.3732,197.7986,7.789933,-2.132063,133.17,6.825459,-1.381074,356.8911,10.80243,-3.11204,242.5154,9.877389,-2.11328,1.485309,0.6795221
643052987270326272,GALAXY,STARBURST,10.825,10.634,6.186,0.191,4.448,156.9216,154.523,2969.591,24.72268,-24.39992,4203.848,28.08344,-33.69732,16946.53,103.8517,-173.0749,8326.551,39.74136,-81.86234,0.7063982,0.4913427
940162195365324800,GALAXY,BROADLINE,11.109,11.118,8.994,-0.008999825,2.124,408.4798,492.7872,121.3114,10.09718,-1.066108,56.37286,9.20574,-0.34043,214.6009,13.96183,-1.626353,436.0734,14.77463,-2.985992,2.151946,2.03202
1171071738469967872,GALAXY,STARBURST,11.828,11.544,7.085,0.2840004,4.459,186.0182,167.3874,2941.483,30.4081,-22.69421,3459.043,31.7977,-25.93011,14019.45,103.8821,-141.8314,5340.278,35.38919,-53.07395,0.8503748,0.3809193
1874731971595233280,GALAXY,BROADLINE,11.391,11.46,10.449,-0.06900024,1.011,159.4096,212.4366,49.38637,3.910596,-0.5837467,29.8757,3.267136,-0.1536268,113.8996,4.543642,-1.070484,122.4662,5.00219,-1.19018,1.653061,1.075212
1874750663292905472,GALAXY,BROADLINE,10.689,10.729,9.152,-0.03999996,1.577,429.3111,379.3667,47.51338,6.014441,-0.4371885,104.6673,5.889527,-0.8391768,456.9527,9.333605,-3.182903,285.7814,9.025135,-1.939029,0.4539466,0.6254071
1874777051571972096,GALAXY,BROADLINE,10.794,10.79,8.974,0.00399971,1.816,299.3894,349.7926,87.45499,4.973968,-0.9723717,38.51067,4.266788,-0.2825053,188.103,6.299037,-1.753026,316.6233,7.05878,-2.794551,2.270929,1.683244
1874774302792902656,GALAXY,BROADLINE,11.788,11.846,10.846,-0.05799961,1.0,126.2002,111.2335,40.61372,3.279153,-0.6350927,21.04591,3.001461,-0.2750231,62.98951,3.671225,-0.7146414,62.81833,3.640547,-0.7516742,1.929768,0.9972824
1874714654287095808,GALAXY,STARFORMING,10.326,10.384,8.804,-0.05799961,1.58,163.0817,223.5724,75.94299,5.296381,-0.6006895,116.3211,5.099522,-0.786239,427.9624,8.515503,-2.281971,450.9983,9.112658,-2.530824,0.6528735,1.053827
1874732521351047168,GALAXY,AGN,10.385,10.268,7.249,0.1170006,3.019,202.2927,307.1751,73.94783,3.935688,-1.021117,91.67425,3.496616,-1.037098,536.8188,6.566541,-4.757813,403.2687,6.573775,-3.575031,0.8066369,0.7512194
1874781174740576256,GALAXY,,11.117,11.178,9.438,-0.06100082,1.740001,137.0042,203.4744,41.38725,3.848918,-0.6239669,41.11842,3.426552,-0.4410497,111.9505,3.547857,-1.511454,91.13499,3.856897,-1.227717,1.006538,0.8140647
1875775408381650944,GALAXY,,11.83,11.917,11.102,-0.08699989,0.8149996,267.9514,229.1895,87.94145,5.507074,-1.005828,44.57708,4.80083,-0.3631179,164.4708,6.64181,-1.730591,200.7354,6.818389,-2.036616,1.972795,1.220492
1874695412833609728,GALAXY,STARFORMING,10.001,9.938,8.01,0.06300068,1.927999,284.4282,466.3801,240.483,9.235972,-1.320908,395.9485,8.709839,-2.07555,1467.31,14.95297,-6.415532,1365.508,15.26297,-5.819912,0.6073593,0.9306201
1874668199920822272,GALAXY,BROADLINE,11.569,11.679,10.709,-0.1099997,0.9700003,220.4492,159.3601,37.13248,3.933345,-0.4379554,31.96688,3.852888,-0.40832,88.71162,4.860401,-0.8901822,91.36058,4.813654,-0.9547887,1.161592,1.02986
1875771560090953728,GALAXY,STARBURST,12.672,12.444,8.344,0.2279997,4.1,221.4665,265.5147,110.6979,4.200375,-1.94092,658.7897,6.298617,-10.47489,2933.444,16.13248,-54.12363,1293.396,8.086383,-23.83082,0.1680322,0.4409137
1875752318637467648,GALAXY,AGN BROADLINE,10.586,10.676,8.993,-0.0899992,1.683,237.2931,328.0645,102.8358,8.044607,-0.8860787,162.1257,7.924963,-1.026937,555.7126,12.36903,-2.94655,404.612,12.06618,-2.152114,0.6342968,0.7280958
2021061876653254656,GALAXY,STARFORMING,11.22,11.143,7.85,0.07700062,3.293,296.0577,318.4602,101.1132,7.628997,-1.019999,178.3177,7.461333,-1.47921,750.1812,14.28848,-6.166372,444.3834,11.51196,-3.654466,0.5670398,0.5923681
2024410153431885824,GALAXY,,11.59,11.669,10.325,-0.07899952,1.344,217.7033,253.1578,58.81107,6.844104,-0.6366806,37.61586,5.708211,-0.373478,105.2566,8.479108,-0.9446297,122.8866,9.242718,-1.06213,1.563465,1.167496
2551405249105520640,GALAXY,AGN BROADLINE,9.809,9.116,5.359,0.6929998,3.757,484.5005,305.569,3702.728,29.59062,-19.31148,760.3801,13.68218,-3.498479,4460.755,36.91713,-18.03513,4816.731,35.02584,-21.25273,4.869576,1.079802
2551402500326451200,GALAXY,STARBURST,13.248,13.127,9.961,0.1210003,3.165999,106.19,89.92686,1148.948,10.2184,-18.82223,521.15,5.849832,-8.298557,1884.265,12.39444,-44.41029,218.7063,3.53094,-5.448032,2.204639,0.1160698
737558208620554240,GALAXY,STARBURST,12.186,12.019,7.916,0.1669998,4.103,138.5885,135.3682,3904.738,26.9887,-40.35397,2039.811,14.67634,-20.57386,7974.744,50.51664,-114.1265,1267.244,9.134955,-18.07061,1.914265,0.1589071
738622535641360384,GALAXY,BROADLINE,10.607,10.59,8.338,0.0170002,2.252,314.8817,392.1337,95.74272,8.58252,-0.8695266,73.97823,7.00597,-0.5354935,375.0424,12.34233,-2.643201,482.0188,13.66698,-3.241066,1.294201,1.285238
737527697172883456,GALAXY,STARFORMING,12.257,12.103,8.719,0.1540003,3.384,171.1261,238.5459,354.336,5.899249,-5.651316,432.2445,5.984982,-6.005955,1476.273,11.85661,-23.39577,691.6788,6.81437,-11.07452,0.8197583,0.4685303
737527697172883456,GALAXY,STARFORMING,13.22,12.968,9.415,0.2519999,3.553,171.1261,238.5459,354.336,5.899249,-5.651316,432.2445,5.984982,-6.005955,1476.273,11.85661,-23.39577,691.6788,6.81437,-11.07452,0.8197583,0.4685303
737593118114736128,GALAXY,STARFORMING,10.954,10.804,6.989,0.1500006,3.815,250.6737,274.5604,71.53233,4.42959,-1.19974,413.0907,5.732159,-6.456341,2447.538,16.74028,-32.50619,901.051,8.385711,-11.8767,0.1731637,0.3681459
1029194606295672832,GALAXY,BROADLINE,10.506,10.474,7.201,0.03199959,3.273,318.8681,313.9215,71.71195,8.457321,-0.5469841,67.71734,8.08779,-0.4969082,214.9987,12.84714,-1.465145,216.733,12.67977,-1.33283,1.05899,1.008067
1030318577393100800,GALAXY,AGN,12.18,11.515,7.706,0.665,3.809,192.1147,262.0649,7239.438,45.94178,-93.12132,1495.548,13.58069,-18.21667,5800.638,38.38494,-78.87258,2597.058,17.53941,-35.85818,4.840661,0.4477193
1033710844988385280,GALAXY,STARBURST,12.185,12.047,8.203,0.1380005,3.844,147.1065,142.1239,1522.805,15.70481,-17.64934,1020.533,11.00114,-11.60755,4107.485,28.34753,-60.07173,825.7416,9.039816,-12.07837,1.492166,0.2010334
2366709842942388224,GALAXY,STARBURST,10.432,10.148,6.012,0.2840004,4.136,370.4888,457.4385,211.3408,8.683897,-2.361571,720.7388,10.60166,-7.519741,5146.56,40.60478,-42.1412,2770.666,24.86608,-22.50702,0.293228,0.5383529
2366723311959828480,GALAXY,STARBURST,12.268,12.104,8.65,0.1639996,3.454,113.041,111.9354,3972.619,36.45327,-36.40136,1664.396,17.13765,-14.76239,5655.418,42.46071,-76.5549,664.9387,9.324214,-9.042631,2.386824,0.1175755
2366724136593549312,GALAXY,BROADLINE,10.226,10.258,9.142,-0.03200054,1.116,466.5486,402.4244,394.5013,19.28705,-1.747483,177.2161,17.47705,-0.7751707,455.2635,29.61467,-1.610484,753.4088,30.58986,-2.715173,2.226103,1.654885
2365529238020319232,GALAXY,AGN,10.221,10.062,7.499,0.1589994,2.563,342.1377,224.863,7253.709,55.41426,-28.72252,1060.672,19.8982,-3.684788,4263.61,44.9385,-13.7102,4399.159,41.57203,-13.75307,6.838783,1.031792
2365524839973808128,GALAXY,STARBURST,12.686,12.464,8.431,0.2220001,4.033,157.4717,151.7923,2677.809,23.2894,-30.75834,1503.864,14.46208,-16.74888,5579.736,39.33039,-77.54119,1178.371,11.09556,-16.41953,1.780619,0.2111875
2364476178326120448,GALAXY,BROADLINE,11.226,10.769,7.842,0.4569998,2.927,413.1889,452.0257,133.5058,10.86272,-1.149857,60.168,8.801561,-0.3816199,453.1498,14.74677,-3.933216,666.3714,15.75797,-5.536048,2.218885,1.470532
2820527215647680512,GALAXY,BROADLINE,11.429,11.504,10.812,-0.07499981,0.6919994,294.5371,293.9559,110.7594,8.454925,-1.23041,65.37457,7.358034,-0.7203397,127.4131,10.69259,-1.07527,120.7691,10.72904,-1.062378,1.694227,0.9478545
3115468742390212608,GALAXY,,11.272,11.355,10.786,-0.08299923,0.5689993,255.5809,329.7999,92.30627,12.89907,-0.5097445,57.44889,10.10885,-0.344002,120.4376,14.26497,-0.8030735,176.0915,17.31778,-1.013779,1.606755,1.462098
2820512097362798592,GALAXY,AGN,10.018,9.864,7.144,0.1539993,2.72,316.3294,246.3654,1141.63,20.40248,-6.342577,363.054,13.85396,-1.77758,1631.415,29.12049,-7.332757,1467.988,26.12133,-6.484081,3.144517,0.8998253
2821616837089847296,GALAXY,BROADLINE,11.584,11.645,10.496,-0.06100082,1.149,261.5493,246.5482,81.0508,6.280461,-0.9817251,51.23298,5.592076,-0.5636388,136.318,8.123918,-1.414547,155.2486,8.314696,-1.609451,1.582005,1.138871
3112113587557001216,GALAXY,BROADLINE,11.234,11.271,9.301,-0.0369997,1.97,161.5665,205.7045,96.38228,8.200092,-0.83794,46.25677,6.14552,-0.1301192,169.3528,10.35853,-1.243925,166.5213,11.04047,-1.240056,2.083636,0.9832807
2821646523903797248,GALAXY,,11.66,11.747,10.497,-0.08699989,1.25,332.7532,228.7672,38.75773,7.169377,-0.4985683,59.89264,6.793521,-0.6597775,112.8104,8.756188,-1.067114,69.03981,8.81484,-0.6833954,0.6471201,0.6119986
2821665215601469440,GALAXY,AGN BROADLINE,10.656,10.62,8.863,0.03600025,1.757,417.7614,389.6331,294.2163,12.22756,-1.880236,123.3301,10.56438,-0.6249436,506.8439,19.27263,-2.763888,909.3129,20.26717,-4.554276,2.3856,1.794069
2823821077925357568,GALAXY,STARFORMING,12.884,12.789,9.329,0.09500027,3.459999,102.5354,98.18584,1455.938,18.72403,-10.97617,900.9965,12.65985,-6.537194,3213.838,27.61115,-36.59496,559.892,9.550246,-6.648628,1.61592,0.1742129
2823821077925357568,GALAXY,STARFORMING,12.838,12.706,9.024,0.132,3.682,102.5354,98.18584,1455.938,18.72403,-10.97617,900.9965,12.65985,-6.537194,3213.838,27.61115,-36.59496,559.892,9.550246,-6.648628,1.61592,0.1742129
2161893353237538816,GALAXY,STARBURST,12.355,11.979,7.453,0.3759995,4.526,201.9681,233.8852,293.0093,5.141129,-5.526733,846.2684,7.399591,-15.14135,4716.096,28.89706,-91.43722,1782.938,11.19463,-34.86871,0.3462369,0.3780538
2161793022801504256,GALAXY,AGN BROADLINE,11.597,11.599,10.261,-0.001999855,1.338,471.6436,401.4004,291.9623,8.385423,-2.834154,163.2982,7.408543,-1.496964,690.3578,13.31316,-5.832981,854.5138,12.90852,-6.866916,1.787909,1.237784
343551231253309440,GALAXY,AGN,12.456,12.472,10.55,-0.01599979,1.922,254.8503,258.2435,206.196,7.252104,-2.492312,88.78378,4.601058,-1.019177,349.4867,7.064286,-5.609739,510.868,8.353708,-7.544096,2.322451,1.461767
593355887268096000,GALAXY,STARFORMING,11.123,11.089,7.642,0.0340004,3.447,149.0503,217.0012,259.5525,9.704054,-1.874631,1035.821,13.81405,-6.575111,4047.246,36.36744,-28.89605,2067.57,19.29077,-14.88351,0.2505766,0.5108586
