specobjid,class,subclass,fwhm_hbeta,fwhm_oiii,oiii_5007_flux,oiii_5007_flux_err,oiii_5007_eqw,h_beta_flux,h_beta_flux_err,h_beta_eqw,h_alpha_flux,h_alpha_flux_err,h_alpha_eqw,nii_6584_flux,nii_6584_flux_err,nii_6584_eqw,oiii_hbeta_ratio,nii_halpha_ratio
946910998558697472,GALAXY,STARFORMING,242.9107,386.3647,373.0042,13.75465,-2.737933,434.1843,12.4641,-2.69076,1785.013,25.71947,-10.34562,1784.927,25.49698,-9.814004,0.8590919,0.9999513
950381881940011008,GALAXY,STARBURST,218.6356,301.2193,478.0686,13.82434,-3.504974,2424.668,25.00741,-15.27086,12356.05,90.06229,-80.48891,7663.177,51.30805,-50.02998,0.1971687,0.6201966
1006687326618806272,GALAXY,STARBURST,132.9904,145.2881,297.0784,7.264876,-3.606258,985.0577,11.84476,-11.36904,3830.594,33.77449,-57.35514,1592.368,13.97022,-23.6977,0.3015848,0.4156974
1007692554554075136,GALAXY,BROADLINE,328.1029,294.3622,83.02628,7.226422,-0.8673179,48.51385,6.569545,-0.4873655,127.5425,9.351295,-1.139275,96.91234,8.585531,-0.8904681,1.711393,0.7598436
403172252708792320,GALAXY,STARBURST,165.3532,147.8586,1747.754,16.27293,-21.30934,1590.645,14.55834,-18.80257,6157.592,40.9006,-102.8045,1430.799,11.60389,-24.76649,1.098771,0.2323634
403174451732047872,GALAXY,BROADLINE,146.0573,203.7974,116.4139,8.2058,-1.01927,62.83074,6.525449,-0.3967335,176.267,9.942819,-1.231497,181.4158,10.78785,-1.118218,1.852817,1.02921
404249224398530560,GALAXY,BROADLINE,316.4576,345.3409,106.3675,7.587248,-1.07528,36.77844,6.611171,-0.3185679,117.4972,8.851816,-1.095316,95.3795,8.153082,-0.7803135,2.892115,0.8117599
443740110198958080,GALAXY,STARBURST,128.8596,128.5996,2082.449,8.504254,-79.79385,781.5953,3.795236,-29.02886,2816.121,9.991525,-164.8503,320.8546,1.824195,-19.23423,2.664357,0.113935
443758801896630272,GALAXY,BROADLINE,369.6734,298.0772,85.03702,3.353854,-1.124603,54.687,3.352904,-0.7125924,149.1404,4.543703,-1.732763,150.8927,4.106205,-1.828223,1.554977,1.011749
443763199943141376,GALAXY,BROADLINE,328.2497,382.8788,25.18576,2.308312,-0.6944391,11.15251,2.100574,-0.151241,39.5629,2.609937,-0.9322714,42.805,2.458429,-0.9858723,2.258305,1.081948
443765948722210816,GALAXY,BROADLINE,311.7528,359.1986,54.77234,3.108995,-0.813899,20.45427,2.615618,-0.2293668,73.46342,3.674497,-1.010025,90.33938,3.752074,-1.173506,2.677795,1.229719
443771446280349696,GALAXY,STARFORMING,216.4375,214.6878,27.50988,1.66426,-0.8229953,163.4442,1.955686,-5.110537,783.5665,3.817041,-25.99568,241.2939,2.235625,-7.932236,0.1683136,0.3079431
474121539076253696,GALAXY,AGN,412.8759,414.3016,3190.005,32.17569,-19.73705,361.6836,14.29919,-2.096545,1626.058,28.27699,-9.065756,3140.456,33.25869,-15.90688,8.819876,1.931331
519204266087311360,GALAXY,BROADLINE,374.5426,327.0898,100.5197,9.937743,-0.9240748,82.61692,9.86493,-0.8241457,164.519,13.9431,-1.047923,145.2044,12.98307,-0.9982399,1.216697,0.8826001
519211687790798848,GALAXY,BROADLINE,359.8876,456.0251,217.1909,15.65914,-1.234537,100.35,13.60972,-0.6104338,308.2364,22.48995,-1.358893,463.5652,23.78955,-2.002644,2.164335,1.503927
520307900866914304,GALAXY,BROADLINE,326.4332,334.2114,221.805,12.46953,-1.474692,80.68275,9.761745,-0.4296971,398.467,17.08699,-2.537015,544.3401,18.07304,-3.26793,2.7491,1.366086
523602037720508416,GALAXY,STARFORMING,151.7269,158.6072,107.8025,5.028214,-1.389081,645.3887,7.371283,-7.02698,2591.967,17.61464,-29.44242,1103.613,9.833292,-12.70659,0.1670349,0.425782
523604786499577856,GALAXY,STARBURST,96.81427,69.93946,2055.715,14.72725,-29.58417,762.2938,7.582889,-10.92808,2218.36,13.58418,-50.51839,205.7148,3.451392,-4.90754,2.696749,0.09273285
526925036771108864,GALAXY,STARFORMING,128.9666,124.6402,339.3191,7.277126,-4.120553,238.1575,5.450875,-2.753715,913.3909,9.496537,-12.5715,364.3384,6.336511,-4.984644,1.424768,0.3988855
527016845992028160,GALAXY,AGN,206.234,238.8554,67.42323,5.246104,-0.7814304,59.88015,4.454756,-0.4292836,231.7584,7.109256,-2.514913,316.506,7.899975,-3.386576,1.12597,1.365672
527064949625743360,GALAXY,,427.5163,428.6877,397.0413,9.734199,-3.845496,53.31718,6.877068,-0.326693,339.9698,12.17519,-2.984456,579.7974,12.46778,-4.564993,7.446781,1.705438
595671728315721728,GALAXY,STARBURST,152.576,142.9121,2545.94,22.25418,-27.55526,2119.171,18.06345,-22.17176,6880.708,46.92344,-101.375,1973.572,14.62986,-29.23273,1.201385,0.2868268
595709936344786944,GALAXY,BROADLINE,388.2767,429.3998,78.77563,7.787792,-0.8430826,59.15803,6.969028,-0.6112058,166.2006,10.92536,-1.492668,225.5064,11.74542,-1.892505,1.331613,1.356833
600252293236942848,GALAXY,AGN BROADLINE,443.9744,431.4333,370.8294,15.85544,-2.088998,185.4991,13.90043,-0.9236403,805.1729,26.42174,-3.81842,1017.009,25.84062,-4.662676,1.99909,1.263094
601270715932502016,GALAXY,BROADLINE,420.8635,329.6237,88.7822,9.827951,-0.6311505,64.62541,9.50408,-0.3688562,183.0829,13.808,-1.295843,135.8652,12.203,-0.973692,1.373797,0.7420967
640704979820111872,GALAXY,STARFORMING,312.227,441.8643,47.88549,3.632066,-1.209449,382.542,5.033506,-7.531916,1360.418,8.805631,-41.55613,860.1495,6.136675,-24.47757,0.1251771,0.6322683
642961727805220864,GALAXY,BROADLINE,282.1441,247.6401,60.33906,6.261205,-0.7393187,38.31512,5.376219,-0.3196785,132.6429,7.527198,-1.464723,139.7782,7.804549,-1.495522,1.574811,1.053794
643025224601724928,GALAXY,,377.2888,318.387,41.82707,5.750039,-0.5175762,31.88369,5.397388,-0.4265216,82.85461,7.211619,-0.9193578,67.62585,6.965138,-0.7686442,1.311864,0.8161989
643052987270326272,GALAXY,STARBURST,156.9216,154.523,2969.591,24.72268,-24.39992,4203.848,28.08344,-33.69732,16946.53,103.8517,-173.0749,8326.551,39.74136,-81.86234,0.7063982,0.4913427
644161295041456128,GALAXY,AGN BROADLINE,304.5521,333.3732,197.7986,7.789933,-2.132063,133.17,6.825459,-1.381074,356.8911,10.80243,-3.11204,242.5154,9.877389,-2.11328,1.485309,0.6795221
689115099297769472,GALAXY,AGN BROADLINE,92.34267,109.3941,164.2781,11.10093,-0.8588642,135.2112,8.263153,-0.4094449,527.9299,15.82728,-2.580454,502.3858,17.68471,-2.500932,1.214974,0.9516146
726318726571386880,GALAXY,,266.5239,180.172,73.53647,14.36114,-0.3223497,73.58406,12.34883,-0.3385644,160.9377,18.33643,-0.6905797,128.2608,20.08769,-0.5186431,0.9993532,0.7969597
731837999058282496,GALAXY,AGN BROADLINE,301.4347,391.5081,114.9052,9.674129,-0.8397315,57.69132,7.554173,-0.349454,302.0363,12.0144,-2.368334,595.5143,14.2376,-4.155893,1.991725,1.971665
783690693653587968,GALAXY,AGN,217.1894,273.9355,131.3573,7.395684,-1.089274,99.25674,5.881478,-0.5638213,381.3207,9.616488,-2.923902,733.5363,12.011,-5.129731,1.323409,1.923673
837685511375054848,GALAXY,STARFORMING,128.1851,133.3449,338.9511,10.19935,-2.293261,364.1421,9.098857,-2.203068,1365.608,17.91575,-8.21707,703.2765,13.92277,-4.303532,0.930821,0.5149916
881742943541553152,GALAXY,STARBURST,259.5187,217.6292,2782.235,21.17973,-42.54182,2835.161,20.10844,-42.81807,15612.58,101.1583,-238.0633,6373.422,31.14813,-93.35497,0.9813321,0.4082237
884974133237016576,GALAXY,,130.7085,133.1649,95.30748,9.45716,-0.6887614,61.70026,8.139001,-0.2531543,162.0215,12.23262,-0.8916469,180.162,12.88103,-1.010514,1.544685,1.111964
887264141398534144,GALAXY,BROADLINE,345.2566,311.1638,59.13407,4.925484,-0.7868906,24.54325,4.60028,-0.2864763,115.2814,6.697361,-1.508825,153.4069,6.409053,-1.77499,2.409382,1.330716
887294652846204928,GALAXY,STARBURST,227.672,276.679,247.0402,8.794761,-1.583535,1582.393,15.21137,-9.564627,7996.467,60.07956,-47.79094,4117.781,31.22255,-23.45164,0.1561181,0.51495
887383163532240896,GALAXY,STARFORMING,205.7562,227.5657,75.92509,5.101024,-0.8220462,177.4989,5.05334,-1.60744,801.6859,10.53329,-7.169558,410.2394,8.294985,-3.781033,0.4277497,0.5117209
940162195365324800,GALAXY,BROADLINE,408.4798,492.7872,121.3114,10.09718,-1.066108,56.37286,9.20574,-0.34043,214.6009,13.96183,-1.626353,436.0734,14.77463,-2.985992,2.151946,2.03202
1002128201117362176,GALAXY,BROADLINE,182.2867,274.1327,154.2365,8.046695,-1.508185,44.782,5.296945,-0.1430569,173.0696,8.205438,-1.833492,245.4339,9.784154,-2.251036,3.444162,1.418123
1002210389611538432,GALAXY,BROADLINE,294.1689,374.8824,140.6149,11.33928,-0.9971925,67.60653,9.012314,-0.5686582,162.4741,13.37847,-0.9291751,146.2638,13.65172,-0.8217467,2.079902,0.9002283
1002213138390607872,GALAXY,AGN BROADLINE,290.7718,365.2677,1030.499,18.42098,-5.439173,158.5034,10.21366,-0.6817603,797.8468,19.33614,-4.083717,1028.453,20.83676,-4.889511,6.501431,1.289035
1004456688427755520,GALAXY,STARFORMING,169.223,196.0283,224.547,8.379918,-1.691094,862.7401,11.05003,-6.778515,4470.482,35.07556,-32.63309,1973.625,18.87499,-14.56598,0.2602718,0.4414793
1005512498008320000,GALAXY,STARBURST,193.2378,275.8153,1086.957,13.44569,-11.73826,1582.364,15.04655,-15.02729,5999.017,42.02035,-68.7438,3010.845,20.69637,-34.41861,0.6869197,0.5018898
1029194606295672832,GALAXY,BROADLINE,318.8681,313.9215,71.71195,8.457321,-0.5469841,67.71734,8.08779,-0.4969082,214.9987,12.84714,-1.465145,216.733,12.67977,-1.33283,1.05899,1.008067
1030318577393100800,GALAXY,AGN,192.1147,262.0649,7239.438,45.94178,-93.12132,1495.548,13.58069,-18.21667,5800.638,38.38494,-78.87258,2597.058,17.53941,-35.85818,4.840661,0.4477193
1033710844988385280,GALAXY,STARBURST,147.1065,142.1239,1522.805,15.70481,-17.64934,1020.533,11.00114,-11.60755,4107.485,28.34753,-60.07173,825.7416,9.039816,-12.07837,1.492166,0.2010334
343551231253309440,GALAXY,AGN,254.8503,258.2435,206.196,7.252104,-2.492312,88.78378,4.601058,-1.019177,349.4867,7.064286,-5.609739,510.868,8.353708,-7.544096,2.322451,1.461767
409913086674233344,GALAXY,AGN,206.8457,221.2361,1623.991,13.34248,-19.92458,184.8906,5.079394,-1.748636,777.0163,8.988854,-8.758786,859.6522,8.983708,-9.542437,8.783524,1.10635
412190450418477056,GALAXY,STARFORMING,316.5347,327.607,100.7862,8.669747,-0.7843972,371.5432,9.262214,-3.108743,1753.893,18.68263,-14.51328,818.918,13.80486,-6.733012,0.2712637,0.4669144
413269895623501824,GALAXY,STARFORMING,371.5053,437.9491,78.43416,3.692496,-1.826506,115.0233,3.346775,-2.238048,612.879,5.52207,-14.27179,497.0024,5.038947,-10.87554,0.6818982,0.8109307
417743534917969920,GALAXY,STARFORMING BROADLINE,290.776,260.0331,68.33032,7.524221,-0.461606,145.7529,6.857899,-0.6974636,575.3583,9.972156,-3.892648,388.0303,9.560595,-2.647224,0.4688093,0.6744151
458390276445071360,GALAXY,STARBURST,120.5116,112.6038,5639.006,33.92704,-74.64548,1402.151,10.95801,-17.60315,4075.111,24.12739,-95.77911,237.3731,3.561013,-5.870682,4.021682,0.05824948
458394399613675520,GALAXY,AGN,317.9575,280.1367,3420.081,24.79882,-20.0319,819.0651,11.05361,-4.46556,3599.817,24.78884,-22.11135,3484.113,22.48961,-21.23745,4.175591,0.9678584
458396598636931072,GALAXY,AGN,200.4526,254.4308,85.21669,5.156185,-1.279656,53.95181,4.279678,-0.6243302,175.9189,6.142376,-2.257426,246.5784,6.915007,-2.886487,1.579496,1.401659
459528545874503680,GALAXY,AGN BROADLINE,328.9589,325.351,118.9922,8.24458,-1.066061,66.30856,7.163455,-0.4569206,313.6648,12.45674,-2.436492,444.3672,12.99403,-3.250716,1.794522,1.416695
460536249120221184,GALAXY,STARFORMING,258.9456,258.4795,172.1281,10.56723,-1.29953,557.9153,12.08041,-3.667144,2275.672,26.39751,-15.55061,1067.817,18.2248,-7.194366,0.3085201,0.4692313
502297900236171264,GALAXY,BROADLINE,218.092,265.9354,56.21196,4.889818,-0.8541787,31.91691,4.234848,-0.4192812,78.98113,5.61822,-0.8592288,84.84783,5.882434,-0.9879471,1.761197,1.07428
502299549503612928,GALAXY,AGN,269.418,254.7739,126.1024,4.669366,-2.059838,61.65615,4.063365,-0.9519065,262.5349,6.315266,-3.588232,208.9472,5.842685,-2.782153,2.045252,0.7958833
503287185454163968,GALAXY,BROADLINE,290.1117,248.2381,176.0314,12.16169,-1.137845,126.1171,11.12473,-0.8291435,380.8809,18.23789,-2.023403,307.4327,17.04857,-1.687363,1.395777,0.8071625
504526335444543488,GALAXY,BROADLINE,375.7546,475.4846,103.1774,11.92002,-0.8005165,64.18906,10.30844,-0.4473569,147.4253,15.34062,-0.9299855,209.0202,16.77663,-1.261617,1.607399,1.417804
617131445856528384,GALAXY,STARBURST,93.85526,87.06035,2703.689,16.35802,-68.00356,1363.554,8.215136,-31.85685,4564.237,22.95731,-167.0968,804.0414,4.158231,-29.17686,1.982826,0.1761612
620486880584034304,GALAXY,BROADLINE,317.5588,284.308,83.72035,5.809384,-1.101717,56.97929,5.661163,-0.6828592,120.736,7.615317,-1.157393,187.0802,7.846349,-1.857689,1.469312,1.549497
621515198817134592,GALAXY,BROADLINE,257.3486,303.2484,82.0985,5.571841,-0.8407446,38.93745,4.714301,-0.1885945,139.2496,6.822361,-1.370793,221.4858,7.593648,-1.963289,2.108471,1.590567
621530317102016512,GALAXY,STARBURST,190.185,214.5534,162.6689,4.037615,-3.029956,821.5505,6.674278,-14.6699,4328.415,21.04099,-76.96606,1728.02,9.233834,-31.10427,0.1980023,0.3992271
621586392195033088,GALAXY,BROADLINE,2.3548,133.9273,50.58302,3.006541,-0.9321161,20.28295,1.98685,-0.2797952,60.46059,2.219188,-0.8975682,54.2353,3.103724,-0.9174845,2.49387,0.8970356
621595463165962240,GALAXY,BROADLINE,415.3984,375.6241,89.08842,6.358849,-0.695823,37.23289,5.543181,-0.1346127,198.7292,9.244511,-1.567647,332.4998,9.370063,-2.410923,2.392735,1.673131
621596012921776128,GALAXY,STARBURST,231.3303,248.4706,566.336,6.873991,-6.523816,861.8557,7.492502,-9.716168,4598.079,23.48132,-44.65845,2705.238,14.30111,-25.8929,0.6571123,0.5883409
621633396317120512,GALAXY,STARFORMING,186.5861,168.3325,70.0569,2.962384,-1.299485,236.4291,3.474313,-4.372107,923.4749,6.917922,-16.97094,402.5594,4.552309,-7.37637,0.2963125,0.4359181
702586870516705280,GALAXY,STARBURST,160.5012,206.5392,92.89081,4.570033,-1.565016,699.2009,7.938561,-10.43195,3163.79,23.8858,-51.73002,1321.042,10.91287,-21.41443,0.1328528,0.4175507
748832875830339584,GALAXY,AGN BROADLINE,467.1086,429.9901,355.7972,15.74606,-2.132708,272.3611,15.34225,-1.521711,978.3191,26.8807,-4.710424,871.1136,23.99163,-4.256746,1.306344,0.8904186
749902975203305472,GALAXY,AGN BROADLINE,214.4333,283.7151,195.5715,8.081614,-1.192797,114.9784,6.461615,-0.5587494,391.0006,10.65167,-1.920743,408.2613,11.29492,-1.941628,1.700942,1.044145
749923591046326272,GALAXY,STARFORMING,165.2975,163.3318,46.15541,3.645706,-0.7500104,89.9816,3.508876,-1.376053,306.5034,5.109126,-4.113916,184.7592,4.712066,-2.57516,0.5129428,0.6027967
749937609819580416,GALAXY,STARFORMING,245.2072,177.2538,48.91881,3.358612,-0.9473323,109.4191,3.374374,-1.887753,343.5617,4.910129,-5.140836,155.9269,4.132948,-2.445364,0.4470775,0.4538543
749996158813759488,GALAXY,,295.9298,262.4771,50.12107,3.528708,-0.973331,39.82523,3.555642,-0.6381035,113.4494,4.77323,-1.73667,132.9302,4.405072,-1.993237,1.258526,1.171713
750024746116081664,GALAXY,BROADLINE,295.8224,376.4465,132.0547,8.729848,-0.8643693,63.95876,7.18668,-0.3854491,169.2926,10.85695,-0.8099637,254.7631,12.24442,-1.196719,2.064685,1.504869
751034647781074944,GALAXY,STARBURST,178.8013,179.1136,1389.691,20.20708,-7.006169,3902.108,32.97121,-18.93354,16548.14,103.1265,-94.01836,6081.352,40.54163,-34.83789,0.3561385,0.3674945
751085500193859584,GALAXY,,226.8707,231.9401,101.2632,10.76644,-0.7159991,91.96197,9.455522,-0.6112621,214.1108,14.25227,-1.087078,104.1592,13.45788,-0.5143347,1.101142,0.4864731
751129480658970624,GALAXY,BROADLINE,248.7689,270.0103,124.3489,9.68077,-0.9528426,85.57474,8.467617,-0.571707,255.7248,13.3987,-1.587333,300.8698,14.03831,-1.766073,1.453103,1.176538
751141025531062272,GALAXY,STARFORMING,219.5714,247.8369,295.3614,9.58413,-2.3801,258.3612,7.820247,-1.779043,1040.686,15.33604,-7.326951,607.0221,13.05696,-4.344561,1.143211,0.5832905
811785415085287424,GALAXY,BROADLINE,401.7266,333.4051,46.46917,4.422127,-0.6990536,43.52632,4.440342,-0.6588697,95.40961,5.993533,-1.179763,99.09053,5.745997,-1.213711,1.067611,1.03858
815291208346658816,GALAXY,STARFORMING,399.3738,443.2784,84.98193,5.567166,-1.289924,105.3115,4.76691,-1.241848,648.1239,8.820403,-9.651798,499.4438,8.0841,-7.164814,0.806958,0.7705992
865828374356977664,GALAXY,BROADLINE,126.3448,165.689,430.9927,8.300897,-4.459759,36.50747,4.036982,-0.1176334,152.5057,5.959872,-1.750549,238.2887,6.705326,-2.638662,11.8056,1.56249
865881975548831744,GALAXY,STARBURST,195.2961,290.8124,599.4363,8.212416,-9.688934,607.5152,7.592417,-8.942435,2917.169,21.46654,-45.87265,1620.505,12.3134,-25.45782,0.9867017,0.5555061
866958359717242880,GALAXY,STARBURST,156.8997,148.8324,4134.91,41.04472,-21.65436,4891.938,41.92889,-24.1436,16079.74,143.6027,-113.327,5345.062,38.2583,-37.53528,0.8452498,0.3324098
867004539205609472,GALAXY,STARFORMING,224.2738,244.6048,285.2198,9.87205,-2.23015,1184.96,14.68531,-8.611531,4815.82,42.02757,-40.72843,2125.447,20.57187,-18.04988,0.2407,0.4413468
914363529845303296,GALAXY,STARFORMING,277.9987,358.8131,243.3211,9.806078,-2.300775,942.5361,13.06738,-8.088295,4075.795,34.49286,-37.91888,1848.884,19.06944,-16.94297,0.2581558,0.4536255
988585787417192448,GALAXY,,237.8375,333.9715,85.76681,7.132477,-0.9686515,48.0264,5.656216,-0.266346,289.6452,9.596355,-2.863626,355.5422,10.39285,-3.352266,1.785826,1.227509
989688322903271424,GALAXY,STARFORMING,160.7473,220.75,77.36827,8.230618,-0.620151,133.1039,6.900953,-0.135555,677.5945,12.54008,-4.619927,444.0481,11.96886,-3.107553,0.5812623,0.6553302
1046000089421604864,GALAXY,AGN,391.3589,407.5064,4072.924,34.4453,-28.15412,389.5215,11.63178,-2.429749,2085.451,27.2242,-12.57607,2478.793,27.26992,-14.12395,10.45622,1.188612
1086577288767629312,GALAXY,,165.5731,187.3424,93.63377,11.48885,-0.3894148,222.4413,9.992073,-0.5927334,1794.495,27.50607,-7.864586,1201.184,24.13927,-5.315712,0.4209369,0.6693713
1088747453164840960,GALAXY,BROADLINE,291.3171,396.4049,85.45663,8.93327,-0.9354478,47.90237,7.859986,-0.4649003,112.2611,11.76526,-0.8834153,128.0909,12.03788,-0.9070692,1.783975,1.141009
308558728976689152,GALAXY,AGN,123.6319,157.456,141.8971,4.358968,-2.29982,46.43078,2.983946,-0.7584174,137.7231,4.305339,-1.794654,136.6915,4.613684,-1.832167,3.0561,0.99251
310798708973266944,GALAXY,BROADLINE,250.0456,274.3486,70.76586,6.268432,-0.7717335,40.38296,5.109986,-0.3857849,140.0416,8.346046,-1.195113,155.3085,8.864351,-1.247038,1.752369,1.109017
368290254303553536,GALAXY,STARFORMING,233.581,258.4431,162.7971,6.003038,-2.134104,519.0616,7.582395,-6.375924,2160.269,17.96206,-26.73642,985.9525,10.93233,-12.11944,0.3136373,0.4564027
369360353793959936,GALAXY,BROADLINE,335.0941,294.2329,68.7897,4.054638,-1.13787,28.71009,3.490846,-0.4109646,70.48476,4.606831,-1.026529,54.77916,4.228047,-0.8747702,2.396012,0.7771774
369455461549762560,GALAXY,BROADLINE,253.5909,187.5226,42.79592,3.335696,-0.6250789,19.54442,2.96475,-0.2733898,49.43196,3.769031,-0.8833459,34.58287,3.326279,-0.5674961,2.189675,0.6996054
369461783741622272,GALAXY,,289.9942,268.4691,50.91447,4.093251,-0.7304927,34.54463,4.053351,-0.364897,85.2169,5.64572,-0.9342313,51.62276,4.764537,-0.5108129,1.473875,0.6057808
370520609647519744,GALAXY,BROADLINE,294.4784,310.7987,246.3916,11.67183,-1.661838,84.22272,9.025786,-0.3495374,385.5475,15.60835,-2.503276,458.694,15.97604,-2.815793,2.925477,1.189721
506668184229668864,GALAXY,STARBURST,121.5023,116.6549,2141.063,12.73445,-48.04044,781.2589,5.627047,-17.00403,2453.921,11.95518,-75.2774,220.6049,2.509404,-6.813671,2.74053,0.08989893
506703093723850752,GALAXY,BROADLINE,324.4385,350.3499,43.67199,3.038541,-1.027077,32.085,2.860101,-0.6612834,83.36719,4.208355,-1.488853,77.99361,3.988218,-1.380405,1.361134,0.9355433
506734704683149312,GALAXY,STARBURST,239.8799,252.825,74.01881,2.988065,-1.775403,421.1026,4.124183,-9.53977,2087.071,10.89463,-48.19853,851.6698,5.268866,-19.47893,0.1757738,0.4080694
506763841741285376,GALAXY,STARFORMING,239.5556,239.3895,34.94878,2.881497,-0.8376756,54.64624,2.584572,-0.9409308,266.0399,4.233454,-5.277016,163.192,3.846039,-3.229884,0.6395459,0.6134117
506771263444772864,GALAXY,STARFORMING,204.4243,210.7082,74.68004,2.679223,-1.887463,246.7569,3.265968,-5.701061,1082.922,8.307508,-25.47777,457.0209,4.152081,-10.83846,0.3026462,0.4220255
506788305875003392,GALAXY,STARBURST,155.9892,144.9152,297.9874,3.221859,-9.120289,535.697,4.004581,-15.71006,2008.5,12.03645,-77.6982,572.9457,3.640972,-22.46082,0.5562611,0.2852606
506790230020352000,GALAXY,BROADLINE,168.507,280.4001,35.14323,2.762199,-0.7369778,22.96129,2.313799,-0.2991331,84.53151,3.410069,-1.505566,112.0971,3.678708,-1.893322,1.530543,1.326099
511161613374482432,GALAXY,BROADLINE,263.3128,283.4088,128.5184,8.473617,-0.836072,95.04176,7.408399,-0.5071968,346.5287,12.2113,-1.874224,429.9887,13.0071,-2.203346,1.352231,1.240846
511315545002371072,GALAXY,STARFORMING,253.6766,310.8355,131.0208,4.169468,-2.357054,379.5331,4.916533,-6.318081,2319.945,13.88994,-35.44349,1099.545,8.316034,-16.74477,0.3452159,0.4739528
512297408902752256,GALAXY,STARBURST,184.2813,171.6523,4887.686,34.52084,-58.7569,2969.354,23.23971,-34.81127,9668.336,61.33652,-183.806,2144.424,14.43098,-40.01052,1.646043,0.2217986
577690589429000192,GALAXY,STARBURST,242.3877,429.3296,582.5078,7.232353,-11.46774,1376.924,10.50892,-19.91966,5056.438,26.81072,-91.44669,2650.44,13.57479,-47.35495,0.4230502,0.5241714
577752436958062592,GALAXY,STARFORMING,134.379,146.7174,107.5646,4.944746,-1.471822,702.7158,8.010198,-7.94593,3212.755,21.99816,-34.70877,1216.78,10.39292,-13.48325,0.1530699,0.3787342
580997096241391616,GALAXY,STARFORMING,231.5504,289.7754,417.623,11.99723,-2.569009,426.3409,10.47116,-1.94957,3026.863,28.23943,-13.67068,2409.254,24.68071,-10.82402,0.9795517,0.7959574
